Label,Trial_ID,Time,S0,S1,S2,S3,S4
mouse,23,45.25,3394967.25,3422081.06,9241312.18,10915754.36,12161681.62
mouse,23,45.3,3372398.77,3440494.18,9240167.4,10917548.23,12093719.77
mouse,23,45.35,3392729.11,3423094.17,9228962.42,10922712.97,12085565.45
mouse,23,45.4,3372067.45,3443976.97,9172390.61,10924542.58,12163747.55
mouse,23,45.45,3392966.0,3420268.26,9176808.18,10918761.36,12162929.5
mouse,23,45.5,3370731.7,3442770.83,9233074.45,10863625.12,12172362.33
mouse,23,45.55,3392297.97,3424869.18,9178557.77,10926421.29,12172189.79
mouse,23,45.6,3393183.6,3444580.54,9184484.57,10921216.27,12158760.5
mouse,23,45.65,3371427.88,3446181.08,9184646.03,10849150.95,12158651.29
mouse,23,45.7,3369827.19,3419588.19,9184325.54,10926327.93,12088211.6
mouse,23,45.75,3370487.09,3421847.13,9180320.56,10866453.04,12101348.74
mouse,23,45.8,3370862.33,3424544.87,9243492.01,10932646.56,12101734.94
mouse,23,45.85,3391981.23,3445401.22,9179004.34,10925632.67,12172172.34
mouse,23,45.9,3394156.44,3423306.56,9175889.33,10852025.41,12170598.86
mouse,23,45.95,3372538.03,3444810.9,9189421.82,10853726.88,12085968.66
mouse,24,46.0,3388942.72,3441065.18,9188250.72,10986494.8,12182219.34
mouse,24,46.05,3387670.66,3424653.81,9137039.46,10987208.13,12100854.47
mouse,24,46.1,3391908.47,3445934.42,9189620.68,10986596.88,12179510.58
mouse,24,46.15,3367808.42,3443688.06,9188275.15,10987935.97,12178656.3
mouse,24,46.2,3389519.67,3422146.07,9139364.43,10973039.74,12103002.09
mouse,24,46.25,3387806.69,3423924.33,9142191.01,10903678.92,12099322.14
mouse,24,46.3,3389717.98,3420589.19,9196190.76,10971041.62,12187409.16
mouse,24,46.35,3392098.1,3424621.43,9145451.06,10915147.2,12167102.69
mouse,24,46.4,3372290.84,3444060.86,9193954.32,10923378.14,12170253.82
mouse,24,46.45,3392875.27,3442198.82,9189352.8,10979012.93,12182534.13
mouse,24,46.5,3370335.42,3422853.84,9131511.28,10977352.64,12175592.41
mouse,24,46.55,3389441.53,3419924.83,9145115.32,10986378.12,12173588.71
mouse,24,46.6,3371641.21,3442785.68,9188793.13,10990513.17,12104034.62
mouse,24,46.65,3392958.06,3444474.82,9190346.8,10920442.22,12098910.0
mouse,24,46.7,3389379.47,3440392.77,9195819.71,10981973.58,12117231.39
mouse,24,46.75,3387796.3,3443959.48,9131218.01,10916091.51,12096086.49
mouse,24,46.8,3367533.28,3444098.22,9191140.46,10904029.51,12100466.8
mouse,24,46.85,3388036.06,3441792.5,9143994.84,10989619.75,12103711.63
mouse,24,46.9,3370397.28,3443960.29,9191586.2,10913915.68,12103846.24
mouse,24,46.95,3391958.81,3425135.11,9187461.13,10919181.11,12171661.16
mouse,24,47.0,3387838.4,3420434.7,9202817.79,10918299.74,12173507.0
mouse,24,47.05,3388535.08,3420710.14,9199162.56,10977092.73,12094859.39
mouse,24,47.1,3390809.51,3443005.01,9202731.19,10920334.55,12093671.57
mouse,24,47.15,3388111.65,3442070.02,9142049.85,10986431.44,12097374.43
mouse,24,47.2,3372803.32,3444322.57,9141445.2,10980411.23,12180518.58
mouse,24,47.25,3389489.33,3421825.41,9143391.02,10919619.39,12113011.64
mouse,24,47.3,3368707.45,3444750.7,9199292.01,10918832.62,12101355.07
mouse,24,47.35,3369509.29,3421093.99,9139234.05,10975610.9,12105606.99
mouse,24,47.4,3387452.16,3424457.47,9190509.84,10911284.76,12173035.83
mouse,24,47.45,3390553.43,3420831.5,9192891.47,10909511.56,12106285.53
mouse,24,47.5,3366966.82,3422449.73,9139395.5,10920097.33,12110242.67
mouse,24,47.55,3390640.55,3422841.12,9200642.27,10909763.31,12179977.67
mouse,24,47.6,3390204.56,3440254.26,9200797.43,10986956.21,12179394.29
mouse,24,47.65,3369661.57,3420616.78,9195682.62,10912067.04,12113512.68
mouse,24,47.7,3386570.6,3424124.61,9136645.62,10923905.92,12110969.69
mouse,24,47.75,3386900.37,3424950.99,9200142.71,10975643.36,12178115.6
mouse,24,47.8,3368704.1,3419295.41,9186054.59,10918228.59,12106871.1
mouse,24,47.85,3392993.99,3442898.74,9138804.11,10970253.77,12179451.72
mouse,24,47.9,3386614.89,3443796.29,9140087.92,10908064.55,12107704.22
mouse,24,47.95,3387007.82,3440437.43,9133652.41,10983571.84,12173916.27
mouse,25,48.0,3373487.45,3415575.73,9196857.54,10915162.9,12107619.73
mouse,25,48.05,3368628.53,3417437.45,9141951.42,10922005.76,12100444.7
mouse,25,48.1,3389578.83,3416073.84,9143028.68,10838491.51,12186132.73
mouse,25,48.15,3392783.44,3418397.15,9189910.56,10854755.15,12111404.51
mouse,25,48.2,3371153.07,3439013.36,9143065.95,10853308.22,12102212.44
mouse,25,48.25,3392563.24,3418488.53,9200507.75,10844746.68,12110054.17
mouse,25,48.3,3387680.85,3438597.64,9143059.7,10912139.4,12122306.85
mouse,25,48.35,3393435.9,3416835.49,9192443.39,10846317.4,12186402.22
mouse,25,48.4,3370826.54,3417467.32,9146156.27,10846500.1,12186345.54
