Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,10,18.8,4902352.24,5279611.46,10598989.45,11836386.32,13432324.41
ruler,10,18.85,4881513.99,5274546.0,10538702.64,11837969.92,13453902.16
ruler,10,18.9,4905855.92,5280544.38,10541872.48,11830058.87,13368672.47
ruler,10,18.95,4910642.63,5303909.71,10605170.4,11896691.81,13429616.12
ruler,10,19.0,4879617.52,5311035.41,10614812.01,11902531.5,13360380.73
ruler,10,19.05,4906472.01,5305493.98,10612317.5,11913983.13,13452298.63
ruler,10,19.1,4877992.35,5311547.52,10552983.5,11845043.58,13453576.76
ruler,10,19.15,4910752.37,5305456.36,10599421.23,11912274.77,13429179.57
ruler,10,19.2,4903097.55,5304483.74,10603702.02,11904410.91,13367003.32
ruler,10,19.25,4873410.77,5273842.22,10553918.99,11847374.38,13357782.21
ruler,10,19.3,4874828.5,5305011.73,10615041.28,11833231.2,13352876.77
ruler,10,19.35,4903807.12,5307822.42,10605403.15,11896006.36,13449834.81
ruler,10,19.4,4909982.39,5309800.91,10536740.98,11841917.95,13372866.87
ruler,10,19.45,4878909.13,5305950.27,10554491.58,11836192.09,13433022.49
ruler,10,19.5,4905726.82,5279198.67,10614059.16,11829491.25,13444986.07
ruler,10,19.55,4879461.81,5273346.09,10547934.88,11843606.39,13435340.6
ruler,10,19.6,4872544.68,5314078.32,10618730.83,11827859.32,13441887.85
ruler,10,19.65,4910009.13,5308255.1,10542763.63,11840565.69,13360662.9
ruler,10,19.7,4901533.23,5309430.43,10547181.61,11827175.91,13440058.04
ruler,10,19.75,4904653.08,5275181.4,10608682.23,11846993.5,13442875.23
ruler,10,19.8,4906666.91,5307676.14,10549078.45,11827840.28,13437996.89
ruler,10,19.85,4907653.14,5278632.24,10538093.26,11828379.95,13447448.11
ruler,10,19.9,4905427.61,5278148.38,10550774.52,11839198.83,13443601.27
ruler,10,19.95,4875327.76,5312241.63,10549857.86,11907620.39,13450310.7
ruler,11,20.0,4916351.55,5310882.78,10608617.26,11829193.83,13450717.98
ruler,11,20.05,4908855.69,5342584.59,10597788.33,11761377.28,13346322.64
ruler,11,20.1,4918024.65,5310284.91,10613197.53,11764809.93,13348986.91
ruler,11,20.15,4912736.82,5315786.21,10612918.62,11847236.65,13450233.76
